chr	start	end	strand	ensembl	gene_name	gene_type
17	40687951	40696464	+	ENSG00000108784	NAGLU	protein_coding
17	40698771	40699464	+	ENSG00000108785	HSD17B1P1	protein_coding
17	40703984	40707857	+	ENSG00000108786	HSD17B1	protein_coding
17	40714092	40718295	+	ENSG00000068120	COASY	protein_coding
17	40719078	40725220	+	ENSG00000108788	MLX	protein_coding
17	40724329	40729747	-	ENSG00000131470	PSMC3IP	protein_coding
17	40731528	40761445	-	ENSG00000141699	FAM134C	protein_coding
17	40761358	40767254	+	ENSG00000131462	TUBG1	protein_coding
17	40811266	40819021	+	ENSG00000037042	TUBG2	protein_coding
17	40819935	40829048	-	ENSG00000068137	PLEKHH3	protein_coding
17	40830907	40833861	-	ENSG00000184451	CCR10	protein_coding
17	40834632	40852010	+	ENSG00000108797	CNTNAP1	protein_coding
17	40852294	40897071	-	ENSG00000108799	EZH1	protein_coding
17	40904898	40905817	-	ENSG00000214578	HMGN2P42	protein_coding
17	40905951	40913275	-	ENSG00000197291	AC100793.1	protein_coding
17	40913212	40915055	+	ENSG00000131477	RAMP2	protein_coding
17	40925454	40931616	+	ENSG00000131475	VPS25	protein_coding
17	40932649	40949061	+	ENSG00000126562	WNK4	protein_coding
17	40949653	40950704	-	ENSG00000183978	CCDC56	protein_coding
17	40950854	40963604	+	ENSG00000176563	CNTD1	protein_coding
17	40962150	40976310	-	ENSG00000126581	BECN1	protein_coding
17	40976443	40995775	+	ENSG00000131467	PSME3	protein_coding
17	40996609	41002722	+	ENSG00000131480	AOC2	protein_coding
17	41003201	41010138	+	ENSG00000131471	AOC3	protein_coding
17	41052815	41065386	+	ENSG00000131482	G6PC	protein_coding
17	41102543	41132545	-	ENSG00000108825	AARSD1	protein_coding
17	41132582	41145707	+	ENSG00000198863	RUNDC1	protein_coding
17	41150446	41154956	+	ENSG00000131469	RPL27	protein_coding
17	41158742	41166473	+	ENSG00000068079	IFI35	protein_coding
17	41166622	41174459	-	ENSG00000108828	VAT1	protein_coding
17	41177258	41184057	+	ENSG00000108830	RND2	protein_coding
17	41196312	41322290	-	ENSG00000012048	BRCA1	protein_coding
17	41277609	41305688	+	ENSG00000198496	NBR2	protein_coding
17	41322511	41363706	+	ENSG00000188554	NBR1	protein_coding
17	41363894	41371589	+	ENSG00000184988	TMEM106A	protein_coding
17	41447213	41466266	-	ENSG00000188825	AC087650.1	protein_coding
17	41476353	41478503	+	ENSG00000175906	ARL4D	protein_coding
17	41561331	41604154	+	ENSG00000067596	DHX8	protein_coding
17	41605212	41623762	-	ENSG00000175832	ETV4	protein_coding
17	41717756	41739322	-	ENSG00000005102	MEOX1	protein_coding
17	41831103	41836156	-	ENSG00000167941	SOST	protein_coding
17	41843490	41856368	-	ENSG00000108861	DUSP3	protein_coding
17	41857803	41862054	+	ENSG00000231256	C17orf105	protein_coding
17	41878167	41910538	-	ENSG00000161647	MPP3	protein_coding
17	41924516	41940994	+	ENSG00000161649	CD300LG	protein_coding
17	41952725	41987068	-	ENSG00000108852	MPP2	protein_coding
17	42018172	42019833	-	ENSG00000108849	PPY	protein_coding
17	42030111	42081837	-	ENSG00000131096	PYY	protein_coding
17	42082031	42086433	+	ENSG00000161653	NAGS	protein_coding
17	42088559	42092417	-	ENSG00000091947	TMEM101	protein_coding
17	42112004	42144103	-	ENSG00000161654	LSM12	protein_coding
17	42148098	42153711	+	ENSG00000141349	G6PC3	protein_coding
17	42154121	42201014	-	ENSG00000108840	HDAC5	protein_coding
17	42219274	42239844	+	ENSG00000125319	C17orf53	protein_coding
17	42248074	42256451	+	ENSG00000161664	ASB16	protein_coding
17	42253354	42264082	-	ENSG00000168597	C17orf65	protein_coding
17	42264336	42269098	+	ENSG00000168591	TMUB2	protein_coding
17	42269174	42277453	-	ENSG00000087152	ATXN7L3	protein_coding
17	42282401	42298994	-	ENSG00000108312	UBTF	protein_coding
17	42325753	42345509	-	ENSG00000004939	SLC4A1	protein_coding
17	42325758	42327236	-	ENSG00000214921	AC003102.1	protein_coding
17	42385943	42396039	+	ENSG00000108309	RUNDC3A	protein_coding
17	42396993	42402238	-	ENSG00000013306	SLC25A39	protein_coding
17	42422491	42430470	+	ENSG00000030582	GRN	protein_coding
17	42430585	42441243	-	ENSG00000161682	FAM171A2	protein_coding
17	42449550	42466873	-	ENSG00000005961	ITGA2B	protein_coding
17	42472652	42580802	-	ENSG00000186566	GPATCH8	protein_coding
17	42634827	42636907	+	ENSG00000180340	FZD2	protein_coding
17	42733762	42767676	+	ENSG00000180336	C17orf104	protein_coding
17	42754805	42767165	-	ENSG00000180329	CCDC43	protein_coding
17	42785976	42829632	+	ENSG00000161692	DBF4B	protein_coding
17	42836568	42859214	+	ENSG00000073670	ADAM11	protein_coding
17	42875816	42908179	-	ENSG00000182963	GJC1	protein_coding
17	42925279	42927840	+	ENSG00000131097	HIGD1B	protein_coding
17	42927655	42976993	-	ENSG00000108883	EFTUD2	protein_coding
17	42977084	42982758	+	ENSG00000167131	CCDC103	protein_coding
17	42977135	42982758	+	ENSG00000214447	FAM187A	protein_coding
17	42982993	42992914	-	ENSG00000131095	GFAP	protein_coding
17	43003360	43025082	-	ENSG00000186185	KIF18B	protein_coding
17	43037061	43045644	-	ENSG00000131094	C1QL1	protein_coding
17	43100710	43138473	-	ENSG00000172992	DCAKD	protein_coding
17	43138680	43186377	+	ENSG00000136448	NMT1	protein_coding
17	43186335	43210580	-	ENSG00000161714	PLCD3	protein_coding
17	43209967	43221539	+	ENSG00000181513	ACBD4	protein_coding
17	43224684	43229468	+	ENSG00000186834	HEXIM1	protein_coding
17	43238271	43247406	+	ENSG00000168517	HEXIM2	protein_coding
17	43299292	43324681	+	ENSG00000184922	FMNL1	protein_coding
17	43331760	43339479	-	ENSG00000184361	C17orf46	protein_coding
17	43340488	43394414	-	ENSG00000006062	MAP3K14	protein_coding
17	43471275	43511787	-	ENSG00000159314	ARHGAP27	protein_coding
17	43513267	43568146	-	ENSG00000225190	PLEKHM1	protein_coding
17	43578685	43595264	-	ENSG00000214425	AC091132.2	protein_coding
17	43580626	43611631	+	ENSG00000131484	AC091132.1	protein_coding
17	43699267	43913193	+	ENSG00000120088	CRHR1	protein_coding
17	43717670	43719667	+	ENSG00000167159	C17orf69	protein_coding
17	43922256	43924438	+	ENSG00000185294	AC217771.1	protein_coding
17	43971748	44105703	+	ENSG00000186868	MAPT	protein_coding
17	44076616	44077060	+	ENSG00000256762	STH	protein_coding
17	44107334	44270166	-	ENSG00000120071	KIAA1267	protein_coding
17	44270939	44274037	+	ENSG00000214401	AC217773.1	protein_coding
17	44370099	44415160	+	ENSG00000176681	LRRC37A	protein_coding
17	44376501	44439163	-	ENSG00000228696	ARL17B	protein_coding
17	44590076	44633016	+	ENSG00000238083	LRRC37A2	protein_coding
17	44594069	44657088	-	ENSG00000185829	ARL17A	protein_coding
17	44668075	44834830	+	ENSG00000073969	NSF	protein_coding
17	44841694	44896082	-	ENSG00000108379	WNT3	protein_coding
17	44910621	44964096	+	ENSG00000158955	WNT9B	protein_coding
17	45000486	45105003	+	ENSG00000108433	GOSR2	protein_coding
17	45055523	45056614	-	ENSG00000179673	RPRML	protein_coding
17	45195069	45266788	-	ENSG00000004897	CDC27	protein_coding
17	45286428	45301045	+	ENSG00000198336	MYL4	protein_coding
17	45331208	45421658	+	ENSG00000259207	ITGB3	protein_coding
17	45400656	45518678	+	ENSG00000178852	C17orf57	protein_coding
17	45527593	45569849	-	ENSG00000228782	MRPL45P2	protein_coding
17	45600306	45700642	+	ENSG00000141279	NPEPPS	protein_coding
17	45726842	45760998	+	ENSG00000108424	KPNB1	protein_coding
17	45772630	45789427	+	ENSG00000198933	TBKBP1	protein_coding
17	45810610	45823485	+	ENSG00000073861	TBX21	protein_coding
17	45884733	45899200	-	ENSG00000006025	OSBPL7	protein_coding
17	45900638	45908900	-	ENSG00000159111	MRPL10	protein_coding
17	45908993	45915077	+	ENSG00000141294	LRRC46	protein_coding
17	45915049	45918699	-	ENSG00000141295	SCRN2	protein_coding
17	45922280	45933240	-	ENSG00000189120	SP6	protein_coding
17	45973516	46006323	+	ENSG00000167182	SP2	protein_coding
17	46018889	46026673	+	ENSG00000108439	PNPO	protein_coding
17	46029336	46035110	-	ENSG00000167183	PRR15L	protein_coding
17	46047900	46059147	+	ENSG00000108465	CDK5RAP3	protein_coding
17	46103535	46115139	-	ENSG00000005243	COPZ2	protein_coding
17	46125686	46138906	+	ENSG00000082641	NFE2L1	protein_coding
17	46147414	46178883	-	ENSG00000108468	CBX1	protein_coding
17	46184911	46200105	+	ENSG00000002919	SNX11	protein_coding
17	46210802	46507594	-	ENSG00000141293	SKAP1	protein_coding
17	46606550	46608359	-	ENSG00000120094	HOXB1	protein_coding
17	46618256	46623441	-	ENSG00000173917	HOXB2	protein_coding
17	46626232	46667634	-	ENSG00000120093	HOXB3	protein_coding
17	46652875	46657473	-	ENSG00000182742	HOXB4	protein_coding
17	46668619	46671323	-	ENSG00000120075	HOXB5	protein_coding
17	46671639	46682354	-	ENSG00000108511	HOXB6	protein_coding
17	46684590	46710934	-	ENSG00000120087	HOXB7	protein_coding
17	46688446	46692653	-	ENSG00000120068	HOXB8	protein_coding
17	46698518	46703839	-	ENSG00000170689	HOXB9	protein_coding
17	46799084	46799884	-	ENSG00000159182	PRAC	protein_coding
17	46802125	46806540	-	ENSG00000159184	HOXB13	protein_coding
17	46839593	46894576	-	ENSG00000170703	TTLL6	protein_coding
17	46908350	46943884	+	ENSG00000136436	CALCOCO2	protein_coding
17	46970127	46973233	+	ENSG00000159199	ATP5G1	protein_coding
17	46985731	47006418	+	ENSG00000159202	UBE2Z	protein_coding
17	47006678	47022479	-	ENSG00000159210	SNF8	protein_coding
17	47035916	47045958	-	ENSG00000159224	GIP	protein_coding
17	47074774	47133012	+	ENSG00000159217	IGF2BP1	protein_coding
17	47209822	47247351	+	ENSG00000167080	B4GALNT2	protein_coding
17	47280153	47287936	-	ENSG00000167083	GNGT2	protein_coding
17	47287589	47300587	+	ENSG00000108798	ABI3	protein_coding
17	47300724	47308128	-	ENSG00000173868	PHOSPHO1	protein_coding
17	47366568	47439835	-	ENSG00000198740	ZNF652	protein_coding
17	47481414	47492246	-	ENSG00000167085	PHB	protein_coding
17	47572655	47592379	+	ENSG00000064300	NGFR	protein_coding
17	47653220	47659652	+	ENSG00000182575	NXPH3	protein_coding
17	47676246	47755596	-	ENSG00000121067	SPOP	protein_coding
17	47778305	47786376	-	ENSG00000121073	SLC35B1	protein_coding
17	47787694	47866542	-	ENSG00000121104	FAM117A	protein_coding
17	47865917	47906458	+	ENSG00000136504	KAT7	protein_coding
17	47915671	47925379	-	ENSG00000176358	TAC4	protein_coding
17	48046334	48052321	+	ENSG00000108813	DLX4	protein_coding
17	48067369	48072588	-	ENSG00000064195	DLX3	protein_coding
17	48133332	48167848	+	ENSG00000005884	ITGA3	protein_coding
17	48172101	48189516	+	ENSG00000005882	PDK2	protein_coding
17	48187404	48207246	-	ENSG00000167100	SAMD14	protein_coding
17	48241575	48253292	+	ENSG00000108823	SGCA	protein_coding
17	48260650	48278993	-	ENSG00000108821	COL1A1	protein_coding
17	48348767	48358844	+	ENSG00000167105	TMEM92	protein_coding
17	48423453	48440499	+	ENSG00000015532	XYLT2	protein_coding
17	48445218	48450575	-	ENSG00000108826	MRPL27	protein_coding
17	48450581	48458820	+	ENSG00000154920	EME1	protein_coding
17	48458599	48474914	-	ENSG00000108829	LRRC59	protein_coding
17	48503519	48552206	+	ENSG00000167107	ACSF2	protein_coding
17	48541857	48546327	-	ENSG00000136457	CHAD	protein_coding
17	48556161	48563336	+	ENSG00000136444	RSAD1	protein_coding
17	48585745	48608862	+	ENSG00000136449	MYCBPAP	protein_coding
17	48609904	48621111	+	ENSG00000049283	EPN3	protein_coding
17	48620419	48633213	+	ENSG00000006282	SPATA20	protein_coding
17	48638429	48704835	+	ENSG00000006283	CACNA1G	protein_coding
17	48712138	48769063	+	ENSG00000108846	ABCC3	protein_coding
17	48770553	48785285	-	ENSG00000154945	ANKRD40	protein_coding
17	48796905	48834076	+	ENSG00000108848	LUC7L3	protein_coding
17	48912011	48919709	+	ENSG00000173714	WFIKKN2	protein_coding
17	48939584	48945339	-	ENSG00000141232	TOB1	protein_coding
17	49039535	49198226	-	ENSG00000008294	SPAG9	protein_coding
17	49230897	49239789	+	ENSG00000239672	NME1	protein_coding
17	49230920	49249108	+	ENSG00000011052	NME2	protein_coding
17	49230951	49249105	+	ENSG00000243678	NME1-NME2	protein_coding
17	49254786	49337524	-	ENSG00000011258	MBTD1	protein_coding
17	49337889	49375297	+	ENSG00000011260	UTP18	protein_coding
17	49707675	50237377	-	ENSG00000154975	CA10	protein_coding
17	51062880	51065012	+	ENSG00000227011	AC102948.1	protein_coding
17	51900239	51902573	+	ENSG00000141200	KIF2B	protein_coding
17	52978052	53039328	+	ENSG00000141198	TOM1L1	protein_coding
17	53038568	53046064	-	ENSG00000166260	COX11	protein_coding
17	53046088	53241646	+	ENSG00000166263	STXBP4	protein_coding
17	53342321	53402426	+	ENSG00000108924	HLF	protein_coding
17	53469974	53499341	-	ENSG00000108960	MMD	protein_coding
17	53796990	53809482	-	ENSG00000166292	TMEM100	protein_coding
17	53828356	53854748	+	ENSG00000141179	PCTP	protein_coding
17	54230836	54560007	+	ENSG00000153930	ANKFN1	protein_coding
17	54671060	54672951	+	ENSG00000183691	NOG	protein_coding
17	54869274	54916134	-	ENSG00000214226	C17orf67	protein_coding
17	54911460	54946034	+	ENSG00000153933	DGKE	protein_coding
17	54965270	54991409	-	ENSG00000121060	TRIM25	protein_coding
17	55015563	55038411	-	ENSG00000121058	COIL	protein_coding
17	55055468	55084127	+	ENSG00000121064	SCPEP1	protein_coding
17	55162551	55198710	+	ENSG00000121057	AKAP1	protein_coding
17	55333212	55757658	+	ENSG00000153944	MSI2	protein_coding
17	55821842	55822673	-	ENSG00000166329	AC007431.1	protein_coding
17	55916842	55927399	-	ENSG00000181610	MRPS23	protein_coding
17	55940337	56032684	-	ENSG00000180891	CUEDC1	protein_coding
17	56048910	56065615	-	ENSG00000136451	VEZF1	protein_coding
17	56078284	56084707	-	ENSG00000136450	SRSF1	protein_coding
17	56160780	56167618	+	ENSG00000121083	DYNLL2	protein_coding
17	56232494	56233517	+	ENSG00000141194	OR4D1	protein_coding
17	56247017	56247940	+	ENSG00000255713	OR4D2	protein_coding
17	56270089	56282534	+	ENSG00000121053	EPX	protein_coding
17	56282799	56296966	-	ENSG00000011143	MKS1	protein_coding
17	56315787	56345878	+	ENSG00000167419	LPO	protein_coding
17	56347217	56358296	-	ENSG00000005381	MPO	protein_coding
17	56378598	56406152	-	ENSG00000005379	BZRAP1	protein_coding
17	56422539	56429563	-	ENSG00000213246	SUPT4H1	protein_coding
17	56429861	56494480	-	ENSG00000108375	RNF43	protein_coding
17	56497529	56565759	-	ENSG00000176160	HSF5	protein_coding
17	56566893	56595251	-	ENSG00000108389	MTMR4	protein_coding
17	56597616	56618062	-	ENSG00000108387	SEPT4	protein_coding
17	56618948	56621683	-	ENSG00000181013	C17orf47	protein_coding
17	56634042	56769416	-	ENSG00000121101	TEX14	protein_coding
17	56769934	56811703	+	ENSG00000108384	RAD51C	protein_coding
17	56833232	57062532	+	ENSG00000175175	PPM1E	protein_coding
17	57060002	57184266	-	ENSG00000108395	TRIM37	protein_coding
17	57187308	57232800	-	ENSG00000182628	SKA2	protein_coding
17	57233101	57279924	+	ENSG00000068489	PRR11	protein_coding
17	57287371	57292608	+	ENSG00000167447	SMG8	protein_coding
17	57297828	57353322	+	ENSG00000153982	GDPD1	protein_coding
17	57409053	57479095	+	ENSG00000175155	YPEL2	protein_coding
17	57642886	57685712	+	ENSG00000108406	DHX40	protein_coding
17	57697219	57773671	+	ENSG00000141367	CLTC	protein_coding
17	57774667	57784987	-	ENSG00000141378	PTRH2	protein_coding
17	57784863	57917950	+	ENSG00000062716	VMP1	protein_coding
17	57936851	57970296	-	ENSG00000108423	TUBD1	protein_coding
17	57970447	58027925	+	ENSG00000108443	RPS6KB1	protein_coding
17	58029601	58042122	-	ENSG00000189050	RNFT1	protein_coding
17	58085489	58096413	-	ENSG00000238283	AC005702.1	protein_coding
17	58120562	58156292	-	ENSG00000068097	HEATR6	protein_coding
17	58227302	58236902	+	ENSG00000167434	CA4	protein_coding
17	58254691	58469586	-	ENSG00000170832	USP32	protein_coding
17	58469790	58508782	+	ENSG00000141371	C17orf64	protein_coding
17	58520520	58603580	-	ENSG00000062725	APPBP2	protein_coding
17	58677554	58742036	+	ENSG00000170836	PPM1D	protein_coding
17	58755172	59470198	+	ENSG00000141376	BCAS3	protein_coding
17	59477257	59486827	+	ENSG00000121068	TBX2	protein_coding
17	59489112	59490641	+	ENSG00000187013	C17orf82	protein_coding
17	59529779	59562469	+	ENSG00000121075	TBX4	protein_coding
17	59667794	59668563	-	ENSG00000253506	NACA2	protein_coding
17	59759985	59940755	-	ENSG00000136492	BRIP1	protein_coding
17	59942728	60005377	-	ENSG00000108506	INTS2	protein_coding
17	60019967	60142643	-	ENSG00000108510	MED13	protein_coding
17	60342616	60353016	-	ENSG00000188755	TBC1D3P2	protein_coding
17	60447579	60493837	+	ENSG00000172421	EFCAB3	protein_coding
17	60501246	60527454	+	ENSG00000087995	METTL2A	protein_coding
17	60556386	60692839	+	ENSG00000146872	TLK2	protein_coding
17	60704762	60770956	+	ENSG00000011028	MRC2	protein_coding
17	60778676	60885705	-	ENSG00000173838	MARCH10	protein_coding
17	61086898	61505067	+	ENSG00000170921	TANC2	protein_coding
17	61509668	61523722	-	ENSG00000008283	CYB561	protein_coding
17	61554422	61599209	+	ENSG00000159640	ACE	protein_coding
17	61600695	61623600	+	ENSG00000173826	KCNH6	protein_coding
17	61627822	61671639	+	ENSG00000136485	DCAF7	protein_coding
17	61678231	61685724	+	ENSG00000136463	TACO1	protein_coding
17	61699801	61773667	+	ENSG00000198909	MAP3K3	protein_coding
17	61773250	61777519	-	ENSG00000136490	LIMD2	protein_coding
17	61780196	61819330	-	ENSG00000125695	STRADA	protein_coding
17	61822611	61851088	-	ENSG00000108588	CCDC47	protein_coding
17	61851567	61896676	+	ENSG00000198231	DDX42	protein_coding
17	61896795	61905031	-	ENSG00000108592	FTSJ3	protein_coding
17	61904810	61909386	+	ENSG00000087191	PSMC5	protein_coding
17	61909441	61920351	-	ENSG00000108604	SMARCD2	protein_coding
17	61949372	61951126	-	ENSG00000213218	CSH2	protein_coding
17	61957578	61959295	-	ENSG00000136487	GH2	protein_coding
17	61972278	61974021	-	ENSG00000136488	CSH1	protein_coding
17	61986957	61996198	-	ENSG00000204414	CSHL1	protein_coding
17	61994563	61996198	-	ENSG00000259384	GH1	protein_coding
17	62006100	62009714	-	ENSG00000007312	CD79B	protein_coding
17	62015914	62050278	-	ENSG00000007314	SCN4A	protein_coding
17	62075711	62081664	+	ENSG00000224383	C17orf72	protein_coding
17	62079956	62097994	-	ENSG00000108622	ICAM2	protein_coding
17	62120390	62207502	-	ENSG00000178607	ERN1	protein_coding
17	62224796	62340653	-	ENSG00000136478	TEX2	protein_coding
17	62473904	62493184	-	ENSG00000256525	POLG2	protein_coding
17	62494374	62502484	-	ENSG00000108654	DDX5	protein_coding
17	62502255	62534060	+	ENSG00000258890	CEP95	protein_coding
17	62540735	62658386	-	ENSG00000108854	SMURF2	protein_coding
17	62745781	62778117	-	ENSG00000215769	AC103810.2	protein_coding
17	62796901	62833243	-	ENSG00000214176	AC103810.1	protein_coding
17	62850430	62895219	-	ENSG00000176809	LRRC37A3	protein_coding
17	62950242	62952716	+	ENSG00000232457	AC037487.1	protein_coding
17	63005407	63052920	-	ENSG00000120063	GNA13	protein_coding
17	63133456	63223819	+	ENSG00000108370	RGS9	protein_coding
17	63524685	63557765	-	ENSG00000168646	AXIN2	protein_coding
17	63631656	64188194	-	ENSG00000154240	CEP112	protein_coding
17	64208148	64225556	-	ENSG00000091583	APOH	protein_coding
17	64298944	64801114	+	ENSG00000154229	PRKCA	protein_coding
17	64831235	64881603	+	ENSG00000075429	CACNG5	protein_coding
17	64961013	65029518	+	ENSG00000075461	CACNG4	protein_coding
17	65027509	65028198	+	ENSG00000214167	AC005544.1	protein_coding
17	65040706	65052913	+	ENSG00000108878	CACNG1	protein_coding
17	65066555	65241319	-	ENSG00000198265	HELZ	protein_coding
17	65334032	65362743	-	ENSG00000197170	PSMD12	protein_coding
17	65373924	65689645	+	ENSG00000154217	PITPNC1	protein_coding
17	65714061	65740318	+	ENSG00000130935	NOL11	protein_coding
17	65821637	66033571	+	ENSG00000171634	BPTF	protein_coding
17	65987218	65989765	-	ENSG00000186665	C17orf58	protein_coding
17	66031848	66042969	+	ENSG00000182481	KPNA2	protein_coding
17	66244145	66253305	+	ENSG00000196704	AMZ2	protein_coding
17	66255323	66418872	+	ENSG00000141337	ARSG	protein_coding
